from,to,path
30,113,81;142;92;67
30,116,120;148
30,116,120;88
30,116,120;10
30,117,120;148;116;56;51;132
30,117,120;88;116;56;51;132
30,117,120;10;116;56;51;132
30,118,0;68;69;123
30,118,111;68;69;123
30,119,120;148
30,122,120;148;127;7;72
30,122,120;148;65;7;72
30,122,120;148;65;128;72
30,123,111;68;69
30,123,0;68;69
30,125,120;148;119
30,125,120;148;65
30,127,120;148
30,128,120;148;65
30,131,111;68;69;73;71;44;134
30,131,0;68;69;73;71;44;134
30,131,111;68;145;139;71;44;134
30,131,0;68;145;139;71;44;134
30,131,120;8;145;139;71;44;134
30,131,120;55;145;139;71;44;134
30,131,111;68;69;139;71;44;134
30,131,0;68;69;139;71;44;134
30,132,120;10;116;56;51
30,132,120;88;116;56;51
30,132,120;148;116;56;51
30,133,66
30,134,0;68;69;139;71;44
30,134,111;68;69;139;71;44
30,134,120;55;145;139;71;44
30,134,120;8;145;139;71;44
30,134,0;68;145;139;71;44
30,134,111;68;145;139;71;44
30,134,0;68;69;73;71;44
30,134,111;68;69;73;71;44
30,137,120;109
30,137,120;50
30,138,120;148;65;7
30,138,120;148;127;7
30,138,120;148;116;56
30,138,120;88;116;56
30,138,120;10;116;56
30,139,111;68;145
30,139,0;68;145
30,139,120;8;145
30,139,120;55;145
30,139,111;68;69
30,139,0;68;69
30,142,81
30,142,22
30,144,111;68;69;73;71;44;86
30,144,0;68;69;73;71;44;86
30,144,111;68;145;139;71;44;86
30,144,0;68;145;139;71;44;86
30,144,120;8;145;139;71;44;86
30,144,120;55;145;139;71;44;86
30,144,111;68;69;139;71;44;86
30,144,0;68;69;139;71;44;86
30,145,120;55
30,145,120;8
30,145,0;68
30,145,111;68
30,146,74
30,146,0
30,148,120
30,149,0;68;69;123
30,149,111;68;69;123
30,153,140
30,153,80
30,153,74
30,153,0
30,154,120;148;127;7;72
30,154,120;148;65;7;72
30,154,120;148;65;128;72
30,157,0;68;69;123
30,157,111;68;69;123
30,160,120;148;116;56;51;132
30,160,120;88;116;56;51;132
30,160,120;10;116;56;51;132
31,34,112
31,45,112;34;106;64
31,52,18
31,59,112;34;106;64
31,62,155
31,62,18
31,64,112;34;106
31,95,112;34;106;64;59
31,106,112;34
31,114,18
31,135,18
31,151,112;34;106;64;59;95
31,152,18
32,35,27;28;107;93
32,35,27;28;107;21
32,40,131;49
32,44,27;134
32,44,131;134
32,46,33;53
32,46,27;25
32,46,33;25
32,47,131;49
32,47,27;134
32,47,131;134
32,49,131
32,51,27;134;86;2;100;132
32,51,131;134;86;2;100;132
32,51,27;28;86;2;100;132
32,51,27;28;107;2;100;132
32,53,33
32,54,27;28;107;93;124
32,55,27;134;44;71;139;145
32,55,131;134;44;71;139;145
32,56,27;28;107;2;100;132;51
32,56,27;28;86;2;100;132;51
32,56,131;134;86;2;100;132;51
32,56,27;134;86;2;100;132;51
32,57,27;28;107;21
32,58,27;134;44;71;139;145
32,58,131;134;44;71;139;145
32,60,27;28;107;93
32,61,27;28;107;93;124
32,61,27;28;107;93;60
32,68,27;134;44;71;139;145
32,68,131;134;44;71;139;145
32,68,27;134;44;71;73;69
32,68,131;134;44;71;73;69
32,68,27;134;44;71;139;69
32,68,131;134;44;71;139;69
32,69,131;134;44;71;139
32,69,27;134;44;71;139
32,69,131;134;44;71;73
32,69,27;134;44;71;73
32,71,131;134;44
32,71,27;134;44
32,72,27;28;107;2;100;132;51
32,72,27;28;86;2;100;132;51
32,72,131;134;86;2;100;132;51
32,72,27;134;86;2;100;132;51
32,73,27;134;44;71
32,73,131;134;44;71
32,75,147
32,75,141
32,75,131
32,79,27;134;44;71;73;123
32,79,131;134;44;71;73;123
32,79,27;134;44;71;73;69
32,79,131;134;44;71;73;69
32,79,27;134;44;71;139;69
32,79,131;134;44;71;139;69
32,83,27;134;44;71
32,83,131;134;44;71
32,84,158;102;130
32,84,4;102;130
32,84,158;101;130
32,84,141;101;130
32,84,158;17;130
32,84,158;159;130
32,85,27;28;107;93;60
32,85,27;28;107;21;35
32,85,27;28;107;93;35
32,86,27;134
32,86,131;134
32,86,27;28
32,89,27;28;107;2;100;132;51
32,89,27;28;86;2;100;132;51
32,89,131;134;86;2;100;132;51
32,89,27;134;86;2;100;132;51
32,90,131;134;44;71;139;145;58
32,90,27;134;44;71;139;145;58
32,90,131;134;44;71;139;145;20
32,90,27;134;44;71;139;145;20
32,91,158
32,91,141
32,93,27;28;107
32,94,27;28;107;93
32,94,27;134;86;2
32,94,131;134;86;2
32,94,27;28;86;2
32,94,27;28;107;2
32,97,27;28;107;2;100;132;51
32,97,27;28;86;2;100;132;51
32,97,131;134;86;2;100;132;51
32,97,27;134;86;2;100;132;51
32,100,27;134;86;2
32,100,131;134;86;2
32,100,27;28;86;2
32,100,27;28;107;2
32,101,158
32,101,141
32,102,158
32,102,4
32,107,27;28
32,108,27;28
32,108,27;25
32,108,33;25
32,110,27;134;44;71;73;123
32,110,131;134;44;71;73;123
32,111,131;134;44;71;139;69;68
32,111,27;134;44;71;139;69;68
32,111,131;134;44;71;73;69;68
32,111,27;134;44;71;73;69;68
32,111,131;134;44;71;139;145;68
32,111,27;134;44;71;139;145;68
32,117,27;134;86;2;100;132
32,117,131;134;86;2;100;132
32,117,27;28;86;2;100;132
32,117,27;28;107;2;100;132
32,118,27;134;44;71;73;123
32,118,131;134;44;71;73;123
32,119,131;134;44;71;139;145;20
32,119,27;134;44;71;139;145;20
32,120,131;134;44;71;139;145;55
32,120,27;134;44;71;139;145;55
32,120,131;134;44;71;139;145;8
32,120,27;134;44;71;139;145;8
32,123,131;134;44;71;73
32,123,27;134;44;71;73
32,124,27;28;107;93
32,125,131;134;44;71;139;145;20
32,125,27;134;44;71;139;145;20
32,126,27;28;107;93;60
32,129,131;75
32,129,141;75
32,129,147;75
32,129,131;49
32,130,158;159
32,130,158;17
32,130,141;101
32,130,158;101
32,130,4;102
32,130,158;102
32,132,27;28;107;2;100
32,132,27;28;86;2;100
32,132,131;134;86;2;100
32,132,27;134;86;2;100
32,134,131
32,134,27
32,136,141;101
32,136,158;101
32,138,27;28;107;2;100;132;51
32,138,27;28;86;2;100;132;51
32,138,131;134;86;2;100;132;51
32,138,27;134;86;2;100;132;51
32,139,27;134;44;71
32,139,131;134;44;71
32,143,27;28;107;21
32,143,27;28;108;13
32,143,27;25;108;13
32,143,33;25;108;13
32,143,27;28;107;13
32,144,27;28;86
32,144,131;134;86
32,144,27;134;86
32,145,131;134;44;71;139
32,145,27;134;44;71;139
32,146,131;134;44;71;139;69;68
32,146,27;134;44;71;139;69;68
32,146,131;134;44;71;73;69;68
32,146,27;134;44;71;73;69;68
32,146,131;134;44;71;139;145;68
32,146,27;134;44;71;139;145;68
32,149,27;134;44;71;73;123
32,149,131;134;44;71;73;123
32,157,27;134;44;71;73;123
32,157,131;134;44;71;73;123
32,159,158
32,160,27;134;86;2;100;132
32,160,131;134;86;2;100;132
32,160,27;28;86;2;100;132
32,160,27;28;107;2;100;132
33,35,25;108;107;93
33,35,25;28;107;93
33,35,27;28;107;93
33,35,25;108;107;21
33,35,25;28;107;21
33,35,27;28;107;21
33,35,25;108;13;21
33,40,27;134;47
33,40,32;131;49
33,40,27;131;49
33,40,27;134;49
33,44,27;134
33,46,53
33,46,25
33,47,27;134
33,49,27;134
33,49,27;131
33,49,32;131
33,51,27;134;86;2;100;132
33,51,25;28;86;2;100;132
33,51,27;28;86;2;100;132
33,51,25;108;107;2;100;132
33,51,25;28;107;2;100;132
33,51,27;28;107;2;100;132
33,54,27;28;107;93;124
33,54,25;28;107;93;124
33,54,25;108;107;93;124
33,55,27;134;44;71;139;145
33,56,27;28;107;2;100;132;51
33,56,25;28;107;2;100;132;51
33,56,25;108;107;2;100;132;51
33,56,27;28;86;2;100;132;51
33,56,25;28;86;2;100;132;51
33,56,27;134;86;2;100;132;51
33,57,25;108;13;143
33,57,25;108;107;21
33,57,25;28;107;21
33,57,27;28;107;21
33,57,25;108;13;21
33,58,27;134;44;71;139;145
33,60,25;108;107;93
33,60,25;28;107;93
33,60,27;28;107;93
33,61,27;28;107;93;124
33,61,25;28;107;93;124
33,61,25;108;107;93;124
33,61,27;28;107;93;60
33,61,25;28;107;93;60
33,61,25;108;107;93;60
33,68,27;134;44;71;139;145
33,68,27;134;44;71;73;69
33,68,27;134;44;71;139;69
33,69,27;134;44;71;139
33,69,27;134;44;71;73
33,71,27;134;44
33,72,27;28;107;2;100;132;51
33,72,25;28;107;2;100;132;51
33,72,25;108;107;2;100;132;51
33,72,27;28;86;2;100;132;51
33,72,25;28;86;2;100;132;51
33,72,27;134;86;2;100;132;51
33,73,27;134;44;71
33,75,32;147
33,75,32;141
33,75,27;131
33,75,32;131
33,79,27;134;44;71;73;123
33,79,27;134;44;71;73;69
33,79,27;134;44;71;139;69
33,83,27;134;44;71
33,84,4;102;130
33,85,27;28;107;93;60
33,85,25;28;107;93;60
33,85,25;108;107;93;60
33,85,25;108;13;21;35
33,85,27;28;107;21;35
33,85,25;28;107;21;35
33,85,25;108;107;21;35
33,85,27;28;107;93;35
33,85,25;28;107;93;35
33,85,25;108;107;93;35
33,86,27;134
33,86,25;28
33,86,27;28
33,89,27;28;107;2;100;132;51
33,89,25;28;107;2;100;132;51
33,89,25;108;107;2;100;132;51
33,89,27;28;86;2;100;132;51
33,89,25;28;86;2;100;132;51
33,89,27;134;86;2;100;132;51
33,90,27;134;44;71;139;145;58
33,90,27;134;44;71;139;145;20
33,91,32;141
33,91,4;158
33,91,32;158
33,93,27;28;107
33,93,25;28;107
33,93,25;108;107
33,94,25;108;107;93
33,94,25;28;107;93
33,94,27;28;107;93
33,94,27;134;86;2
33,94,25;28;86;2
33,94,27;28;86;2
33,94,25;108;107;2
33,94,25;28;107;2
33,94,27;28;107;2
33,97,27;28;107;2;100;132;51
33,97,25;28;107;2;100;132;51
33,97,25;108;107;2;100;132;51
33,97,27;28;86;2;100;132;51
33,97,25;28;86;2;100;132;51
33,97,27;134;86;2;100;132;51
33,100,27;134;86;2
33,100,25;28;86;2
33,100,27;28;86;2
33,100,25;108;107;2
33,100,25;28;107;2
33,100,27;28;107;2
33,101,32;141
33,101,4;158
33,101,32;158
33,102,4
33,107,25;108
33,107,25;28
33,107,27;28
33,108,25
33,110,27;134;44;71;73;123
33,111,27;134;44;71;139;69;68
33,111,27;134;44;71;73;69;68
33,111,27;134;44;71;139;145;68
33,117,27;134;86;2;100;132
33,117,25;28;86;2;100;132
33,117,27;28;86;2;100;132
33,117,25;108;107;2;100;132
33,117,25;28;107;2;100;132
33,117,27;28;107;2;100;132
33,118,27;134;44;71;73;123
33,119,27;134;44;71;139;145;20
33,120,27;134;44;71;139;145;55
33,120,27;134;44;71;139;145;8
33,121,32
33,123,27;134;44;71;73
33,124,25;108;107;93
33,124,25;28;107;93
33,124,27;28;107;93
33,125,27;134;44;71;139;145;20
33,126,27;28;107;93;60
33,126,25;28;107;93;60
33,126,25;108;107;93;60
33,129,32;131;75
33,129,27;131;75
33,129,32;141;75
33,129,32;147;75
33,129,32;131;49
33,129,27;131;49
33,129,27;134;49
33,130,4;102
33,131,32
33,131,27
33,132,27;28;107;2;100
33,132,25;28;107;2;100
33,132,25;108;107;2;100
33,132,27;28;86;2;100
33,132,25;28;86;2;100
33,132,27;134;86;2;100
33,134,27
33,136,32;158;101
33,136,4;158;101
33,136,32;141;101
33,136,4;102;130
33,138,27;28;107;2;100;132;51
33,138,25;28;107;2;100;132;51
33,138,25;108;107;2;100;132;51
33,138,27;28;86;2;100;132;51
33,138,25;28;86;2;100;132;51
33,138,27;134;86;2;100;132;51
33,139,27;134;44;71
33,141,32
33,143,25;108;13
33,144,27;28;86
33,144,25;28;86
33,144,27;134;86
33,145,27;134;44;71;139
33,146,27;134;44;71;139;69;68
33,146,27;134;44;71;73;69;68
33,146,27;134;44;71;139;145;68
33,147,32
33,149,27;134;44;71;73;123
33,157,27;134;44;71;73;123
33,158,32
33,158,4
33,159,4;158
33,159,32;158
33,160,27;134;86;2;100;132
33,160,25;28;86;2;100;132
33,160,27;28;86;2;100;132
33,160,25;108;107;2;100;132
33,160,25;28;107;2;100;132
33,160,27;28;107;2;100;132
34,43,112;31
34,45,106;64
34,52,112;31;18
34,59,106;64
34,62,112;31;155
34,62,112;31;18
34,64,106
34,95,106;64;59
34,114,112;31;18
34,115,112;31
34,135,112;31;18
34,151,106;64;59;95
34,152,112;31;18
34,155,112;31
35,36,93;2;100;132;51;72;128
35,38,93;2;100;132;51;56
35,39,93;2;100;132;51;56
35,40,93;107;86;134;49
35,40,21;107;86;134;49
35,40,93;2;86;134;49
35,40,93;107;28;134;49
35,40,21;107;28;134;49
35,40,93;107;86;134;47
35,40,21;107;86;134;47
35,40,93;2;86;134;47
35,40,93;107;28;134;47
35,40,21;107;28;134;47
35,44,93;107;86
35,44,21;107;86
35,44,93;2;86
35,46,21;107;108;25
35,46,93;107;108;25
35,46,21;13;108;25
35,46,21;107;28;25
35,46,93;107;28;25
35,47,21;107;28;134
35,47,93;107;28;134
35,47,93;2;86;134
35,47,21;107;86;134
35,47,93;107;86;134
35,49,21;107;28;134
35,49,93;107;28;134
35,49,93;2;86;134
35,49,21;107;86;134
35,49,93;107;86;134
35,51,93;2;100;132
35,53,21;107;108;25
35,53,93;107;108;25
35,53,21;13;108;25
35,53,21;107;28;25
35,53,93;107;28;25
35,54,60;124
35,54,93;124
35,55,93;107;86;44;71;139;145
35,55,21;107;86;44;71;139;145
35,55,93;2;86;44;71;139;145
35,56,93;2;100;132;51
35,58,93;107;86;44;71;139;145
35,58,21;107;86;44;71;139;145
35,58,93;2;86;44;71;139;145
35,61,60
35,65,93;2;100;132;51;72;128
35,65,93;2;100;132;51;56;7
35,65,93;2;100;132;51;72;7
35,65,93;2;100;132;51;138;7
35,68,93;107;86;44;71;139;145
35,68,21;107;86;44;71;139;145
35,68,93;2;86;44;71;139;145
35,68,93;107;86;44;71;73;69
35,68,21;107;86;44;71;73;69
35,68,93;2;86;44;71;73;69
35,68,93;107;86;44;71;139;69
35,68,21;107;86;44;71;139;69
35,68,93;2;86;44;71;139;69
35,69,93;2;86;44;71;139
35,69,21;107;86;44;71;139
35,69,93;107;86;44;71;139
35,69,93;2;86;44;71;73
35,69,21;107;86;44;71;73
35,69,93;107;86;44;71;73
35,71,93;2;86;44
35,71,21;107;86;44
35,71,93;107;86;44
35,72,93;2;100;132;51
35,73,93;107;86;44;71
35,73,21;107;86;44;71
35,73,93;2;86;44;71
35,75,93;107;86;134;49
35,75,21;107;86;134;49
35,75,93;2;86;134;49
35,75,93;107;28;134;49
35,75,21;107;28;134;49
35,75,93;107;28;27;131
35,75,21;107;28;27;131
35,75,93;107;86;134;131
35,75,21;107;86;134;131
35,75,93;2;86;134;131
35,75,93;107;28;134;131
35,75,21;107;28;134;131
35,78,93;2;100;132;51;56;116
35,79,93;107;86;44;71;73;123
35,79,21;107;86;44;71;73;123
35,79,93;2;86;44;71;73;123
35,79,93;107;86;44;71;73;69
35,79,21;107;86;44;71;73;69
35,79,93;2;86;44;71;73;69
35,79,93;107;86;44;71;139;69
35,79,21;107;86;44;71;139;69
35,79,93;2;86;44;71;139;69
35,83,93;107;86;44;71
35,83,21;107;86;44;71
35,83,93;2;86;44;71
35,86,93;2
35,86,21;107
35,86,93;107
35,87,93;2;100;132;51;138
35,88,93;2;100;132;51;56;116
35,89,93;2;100;132;51
35,91,21;107;28;27;32;158
35,91,93;107;28;27;32;158
35,91,21;107;28;27;32;141
35,91,93;107;28;27;32;141
35,94,93
35,97,93;2;100;132;51
35,100,93;2
35,101,21;107;28;27;32;158
35,101,93;107;28;27;32;158
35,101,21;107;28;27;32;141
35,101,93;107;28;27;32;141
35,102,21;107;28;27;32;158
35,102,93;107;28;27;32;158
35,102,21;107;28;27;33;4
35,102,93;107;28;27;33;4
35,102,21;107;108;25;33;4
35,102,93;107;108;25;33;4
35,102,21;13;108;25;33;4
35,102,21;107;28;25;33;4
35,102,93;107;28;25;33;4
35,102,21;107;28;27;32;4
35,102,93;107;28;27;32;4
35,104,93;2;100;132;51;56
35,104,93;2;100;132;51;11
35,107,93
35,107,21
35,108,21;107
35,108,93;107
35,108,21;13
35,110,93;107;86;44;71;73;123
35,110,21;107;86;44;71;73;123
35,110,93;2;86;44;71;73;123
35,116,93;2;100;132;51;56
35,117,93;2;100;132
35,118,93;107;86;44;71;73;123
35,118,21;107;86;44;71;73;123
35,118,93;2;86;44;71;73;123
35,121,93;107;28;27;32
35,121,21;107;28;27;32
35,122,93;2;100;132;51;72
35,123,93;2;86;44;71;73
35,123,21;107;86;44;71;73
35,123,93;107;86;44;71;73
35,124,93
35,124,60
35,126,85
35,126,60
35,127,93;2;100;132;51;56;116
35,127,93;2;100;132;51;56;38
35,127,93;2;100;132;51;56;7
35,127,93;2;100;132;51;72;7
35,127,93;2;100;132;51;138;7
35,128,93;2;100;132;51;72
35,129,93;107;86;134;49
35,129,21;107;86;134;49
35,129,93;2;86;134;49
35,129,93;107;28;134;49
35,129,21;107;28;134;49
35,130,93;107;28;27;32;158;159
35,130,21;107;28;27;32;158;159
35,130,93;107;28;27;32;158;17
35,130,21;107;28;27;32;158;17
35,130,93;107;28;27;32;141;101
35,130,21;107;28;27;32;141;101
35,130,93;107;28;27;32;158;101
35,130,21;107;28;27;32;158;101
35,130,93;107;28;27;32;4;102
35,130,21;107;28;27;32;4;102
35,130,93;107;28;25;33;4;102
35,130,21;107;28;25;33;4;102
35,130,21;13;108;25;33;4;102
35,130,93;107;108;25;33;4;102
35,130,21;107;108;25;33;4;102
35,130,93;107;28;27;33;4;102
35,130,21;107;28;27;33;4;102
35,130,93;107;28;27;32;158;102
35,130,21;107;28;27;32;158;102
35,131,21;107;28;134
35,131,93;107;28;134
35,131,93;2;86;134
35,131,21;107;86;134
35,131,93;107;86;134
35,131,21;107;28;27
35,131,93;107;28;27
35,132,93;2;100
35,134,93;107;86
35,134,21;107;86
35,134,93;2;86
35,134,93;107;28
35,134,21;107;28
35,136,93;107;28;27;32;141;101
35,136,21;107;28;27;32;141;101
35,136,93;107;28;27;32;158;101
35,136,21;107;28;27;32;158;101
35,138,93;2;100;132;51
35,139,93;107;86;44;71
35,139,21;107;86;44;71
35,139,93;2;86;44;71
35,141,93;107;28;27;32
35,141,21;107;28;27;32
35,143,57
35,143,21
35,144,93;2
35,145,93;2;86;44;71;139
35,145,21;107;86;44;71;139
35,145,93;107;86;44;71;139
35,147,93;107;28;27;131
35,147,21;107;28;27;131
35,147,93;107;86;134;131
35,147,21;107;86;134;131
35,147,93;2;86;134;131
35,147,93;107;28;134;131
35,147,21;107;28;134;131
35,147,93;107;28;27;32
35,147,21;107;28;27;32
35,148,93;2;100;132;51;56;116
35,149,93;107;86;44;71;73;123
35,149,21;107;86;44;71;73;123
35,149,93;2;86;44;71;73;123
35,154,93;2;100;132;51;72
35,157,93;107;86;44;71;73;123
35,157,21;107;86;44;71;73;123
35,157,93;2;86;44;71;73;123
35,158,93;107;28;27;32
35,158,21;107;28;27;32
35,159,21;107;28;27;32;158
35,159,93;107;28;27;32;158
35,160,93;2;100;132
36,38,65;127
36,38,65;7
36,38,128;7
36,39,128;7;56
36,39,65;7;56
36,44,125;20;145;139;71
36,47,125;20;145;139;71;44;134
36,48,65;148;120
36,49,125;20;145;139;71;44;134
36,50,65;148;120
36,51,128;72
36,55,125;20;145
36,55,65;148;120
36,56,65;7
36,56,128;7
36,58,125;90
36,58,125;20
36,58,99;1
36,60,128;72;51;132;100;2;93
36,66,65;148;120;30
36,67,65;148;120;30;81;142;92
36,67,65;148;120;30;22;142;92
36,68,125;20;145
36,69,125;20;145
36,71,125;20;145;139
36,72,128
36,73,125;20;145;139
36,73,125;20;145;69
36,74,65;148;120
36,76,65;148;120
36,77,65;148;120;76
36,78,65;127;116
36,78,65;148;116
36,79,125;20;145;69
36,80,65;148;120;74
36,80,65;148;120;30
36,81,65;148;120;30
36,82,65;148;120
36,82,65;148;10
36,83,125;20;145;139
36,86,128;72;51;132;100;2
36,86,125;20;145;139;71;44
36,87,65;7
36,87,128;7
36,88,65;148;120
36,88,65;148;10
36,88,65;127;116
36,88,65;148;116
36,89,128;72;51
36,89,128;7;56
36,89,65;7;56
36,90,125
36,92,65;148;120;30;22;142
36,92,65;148;120;30;81;142
36,93,128;72;51;132;100;2
36,94,128;72;51;132;100;2
36,96,65;148
36,96,65;119
36,96,125;119
36,97,128;72;51
36,98,65;148;120
36,100,128;72;51;132
36,103,65;148;120;30
36,104,128;7;56
36,104,65;7;56
36,107,128;72;51;132;100;2
36,108,128;72;51;132;100;2;107
36,109,65;148;120
36,110,125;20;145;69;123
36,111,125;20;145;68
36,111,65;148;120;30
36,116,65;148
36,116,65;127
36,117,128;72;51;132
36,118,125;20;145;69;123
36,119,125
36,119,65
36,120,65;148
36,122,128;72
36,123,125;20;145;69
36,124,128;72;51;132;100;2;94
36,124,128;72;51;132;100;2;93
36,127,65
36,131,125;20;145;139;71;44;134
36,132,128;72;51
36,133,65;148;120;30;66
36,134,125;20;145;139;71;44
36,137,65;148;120;109
36,137,65;148;120;50
36,138,128;72
36,138,65;7
36,138,128;7
36,139,125;20;145
36,140,65;148;120;30
36,142,65;148;120;30;81
36,142,65;148;120;30;22
36,144,128;72;51;132;100;2
36,145,125;20
36,146,125;20;145;68
36,146,65;148;120;74
36,148,65
36,149,125;20;145;69;123
36,153,65;148;120;74
36,154,128;72
36,156,65;148;120;30
36,157,125;20;145;69;123
36,160,128;72;51;132
37,70,150
38,39,56
38,44,56;51;132;100;2;86
38,47,56;51;132;100;2;86;134
38,48,116;10;120
38,48,116;88;120
38,48,127;148;120
38,48,116;148;120
38,48,116;10;82
38,48,116;88;82
38,49,56;51;132;100;2;86;134
38,50,116;10;120
38,50,116;88;120
38,50,127;148;120
38,50,116;148;120
38,51,56
38,54,56;51;132;100;2;93;124
38,54,56;51;132;100;2;94;124
38,55,116;10;120
38,55,116;88;120
38,55,127;148;120
38,55,116;148;120
38,57,56;51;132;100;2;93;35
38,57,56;51;132;100;2;93;21
38,57,56;51;132;100;2;107;21
38,58,7;65;125;90
38,58,127;65;125;90
38,58,116;148;119;20
38,58,127;148;119;20
38,58,7;65;119;20
38,58,127;65;119;20
38,58,7;65;125;20
38,58,127;65;125;20
38,60,56;51;132;100;2;93
38,61,56;51;132;100;2;93;124
38,61,56;51;132;100;2;94;124
38,61,56;51;132;100;2;93;60
38,65,127
38,65,7
38,66,116;148;120;30
38,66,127;148;120;30
38,66,116;88;120;30
38,66,116;10;120;30
38,67,116;10;120;30;81;142;92
38,67,116;88;120;30;81;142;92
38,67,127;148;120;30;81;142;92
38,67,116;148;120;30;81;142;92
38,67,116;10;120;30;22;142;92
38,67,116;88;120;30;22;142;92
38,67,127;148;120;30;22;142;92
38,67,116;148;120;30;22;142;92
38,68,116;148;120;8
38,68,127;148;120;8
38,68,116;88;120;8
38,68,116;10;120;8
38,69,116;10;120;8;68
38,69,116;88;120;8;68
38,69,127;148;120;8;68
38,69,116;148;120;8;68
38,69,127;65;125;20;145
38,69,7;65;125;20;145
38,69,127;65;119;20;145
38,69,7;65;119;20;145
38,69,127;148;119;20;145
38,69,116;148;119;20;145
38,69,116;10;120;8;145
38,69,116;88;120;8;145
38,69,127;148;120;8;145
38,69,116;148;120;8;145
38,69,116;10;120;55;145
38,69,116;88;120;55;145
38,69,127;148;120;55;145
38,69,116;148;120;55;145
38,71,116;148;120;55;145;139
38,71,127;148;120;55;145;139
38,71,116;88;120;55;145;139
38,71,116;10;120;55;145;139
38,71,116;148;120;8;145;139
38,71,127;148;120;8;145;139
38,71,116;88;120;8;145;139
38,71,116;10;120;8;145;139
38,71,116;148;119;20;145;139
38,71,127;148;119;20;145;139
38,71,7;65;119;20;145;139
38,71,127;65;119;20;145;139
38,71,7;65;125;20;145;139
38,71,127;65;125;20;145;139
38,72,7
38,73,116;148;120;55;145;139
38,73,127;148;120;55;145;139
38,73,116;88;120;55;145;139
38,73,116;10;120;55;145;139
38,73,116;148;120;8;145;139
38,73,127;148;120;8;145;139
38,73,116;88;120;8;145;139
38,73,116;10;120;8;145;139
38,73,116;148;119;20;145;139
38,73,127;148;119;20;145;139
38,73,7;65;119;20;145;139
38,73,127;65;119;20;145;139
38,73,7;65;125;20;145;139
38,73,127;65;125;20;145;139
38,73,116;148;120;55;145;69
38,73,127;148;120;55;145;69
38,73,116;88;120;55;145;69
38,73,116;10;120;55;145;69
38,73,116;148;120;8;145;69
38,73,127;148;120;8;145;69
38,73,116;88;120;8;145;69
38,73,116;10;120;8;145;69
38,73,116;148;119;20;145;69
38,73,127;148;119;20;145;69
38,73,7;65;119;20;145;69
38,73,127;65;119;20;145;69
38,73,7;65;125;20;145;69
38,73,127;65;125;20;145;69
38,73,116;148;120;8;68;69
38,73,127;148;120;8;68;69
38,73,116;88;120;8;68;69
38,73,116;10;120;8;68;69
38,74,116;10;120
38,74,116;88;120
38,74,127;148;120
38,74,116;148;120
38,76,116;10;120
38,76,116;88;120
38,76,127;148;120
38,76,116;148;120
38,77,116;148;120;76
38,77,127;148;120;76
38,77,116;88;120;76
38,77,116;10;120;76
38,78,116
38,79,116;148;120;55;145;69
38,79,127;148;120;55;145;69
38,79,116;88;120;55;145;69
38,79,116;10;120;55;145;69
38,79,116;148;120;8;145;69
38,79,127;148;120;8;145;69
38,79,116;88;120;8;145;69
38,79,116;10;120;8;145;69
38,79,116;148;119;20;145;69
38,79,127;148;119;20;145;69
38,79,7;65;119;20;145;69
38,79,127;65;119;20;145;69
38,79,7;65;125;20;145;69
38,79,127;65;125;20;145;69
38,79,116;148;120;8;68;69
38,79,127;148;120;8;68;69
38,79,116;88;120;8;68;69
38,79,116;10;120;8;68;69
38,80,116;148;120;74
38,80,127;148;120;74
38,80,116;88;120;74
38,80,116;10;120;74
38,80,116;148;120;30
38,80,127;148;120;30
38,80,116;88;120;30
38,80,116;10;120;30
38,81,116;148;120;30
38,81,127;148;120;30
38,81,116;88;120;30
38,81,116;10;120;30
38,82,116;88
38,82,116;10
38,83,116;148;120;55;145;139
38,83,127;148;120;55;145;139
38,83,116;88;120;55;145;139
38,83,116;10;120;55;145;139
38,83,116;148;120;8;145;139
